"","Progress","Age","Gender","Ethnicity","Education","Marital","Employment","Purpose","FreqUse","Nationality","ucla_1","ucla_2","ucla_3","ucla_4","ucla_5","ucla_6","ucla_7","ucla_8","ucla_9","ucla_10","ucla_11","ucla_12","ucla_13","ucla_14","ucla_15","ucla_16","ucla_17","ucla_18","ucla_19","ucla_20","OCI_1","OCI_2","OCI_3","OCI_4","OCI_5","OCI_6","OCI_7","OCI_8","OCI_9","OCI_10","OCI_11","OCI_12","OCI_13","OCI_14","OCI_15","OCI_16","OCI_17","OCI_18","OCI_19","OCI_20","OCI_21","OCI_22","OCI_23","OCI_24","OCI_25","OCI_26","OCI_27","OCI_28","OCI_29","OCI_30","OCI_31","OCI_32","OCI_33","OCI_34","OCI_35","OCI_36","OCI_socsup","OCI_dep","OCI_imp","OCI_att","Ucla_score","OCI_score","Purpose_G"
"2210",100,20,2,3,4,2,2,"1,2,3,4,5,6,8,9",3,2,1,3,2,2,2,2,3,3,2,2,2,2,3,2,3,2,2,3,3,1,6,3,4,4,5,3,3,4,4,3,6,4,5,3,6,4,3,4,3,3,4,4,3,4,5,3,5,3,3,6,5,6,6,6,3,4,51,22,45,32,45,150,7
"2310",100,22,1,1,3,2,2,"2,3,4,5,6,9",6,2,1,2,4,2,1,1,3,2,4,4,2,1,2,2,2,2,2,2,1,1,6,2,4,3,4,3,4,4,3,5,6,3,5,3,6,4,3,4,3,3,3,4,3,4,6,3,5,3,3,7,7,7,7,7,3,4,53,22,44,35,41,154,7
"2410",100,18,1,4,3,2,6,"1,4,6,9",6,2,1,1,1,1,1,2,2,2,3,1,1,1,2,2,1,1,2,2,1,1,6,2,4,3,3,3,3,4,4,4,6,3,6,4,7,5,3,4,3,3,3,4,3,5,5,4,7,3,4,6,6,6,6,7,2,4,56,21,43,35,29,155,7
"2510",100,26,1,2,3,2,1,"2,3",3,2,3,3,2,2,3,2,3,2,3,2,2,2,3,3,2,3,3,2,2,3,3,4,5,4,2,4,4,3,5,3,2,4,2,4,4,3,4,3,5,4,3,3,2,4,5,3,5,3,2,5,3,4,4,2,3,4,47,21,32,27,50,127,1
"2610",100,24,1,1,4,1,1,"2,4,6,9",5,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,6,3,4,4,4,2,4,3,4,4,2,4,5,3,6,5,3,4,4,3,4,4,2,5,5,4,7,5,3,7,7,7,7,7,4,4,55,23,42,39,34,159,7
"2710",100,26,2,3,4,2,2,"2,3,5,9",5,2,1,1,4,1,1,1,2,2,1,1,1,1,2,2,2,3,2,1,1,1,7,1,4,4,4,3,4,5,4,3,3,3,6,2,7,6,2,4,4,2,4,4,3,6,5,3,7,5,3,7,7,7,7,7,4,5,59,23,42,38,31,162,7
"2810",100,29,2,1,5,2,1,"1,2,5,7,9",4,2,2,2,4,2,3,4,3,3,3,3,1,3,2,1,3,3,3,3,2,3,6,5,4,3,4,6,5,4,4,3,6,3,4,6,5,3,5,5,5,3,4,5,5,6,5,4,5,4,6,6,5,4,5,4,4,5,61,30,42,33,53,166,7
"2910",100,30,2,1,5,2,1,"2,5,6,8,9",4,2,2,2,2,1,2,2,2,3,2,3,3,3,2,1,2,2,2,2,2,2,5,4,5,6,6,6,4,3,4,5,6,4,4,3,4,4,5,6,6,5,4,5,4,3,4,4,5,5,6,6,4,5,6,4,4,5,58,24,49,38,42,169,7
"3010",100,31,2,1,5,1,1,"5,8,9",4,2,2,2,2,2,4,3,2,3,2,3,1,2,2,3,2,3,2,3,2,2,6,6,6,4,5,3,5,5,5,4,4,2,5,5,4,4,5,3,6,5,4,5,6,3,6,5,4,4,3,5,5,6,4,4,3,5,63,29,41,31,47,164,6
"3110",100,30,2,1,5,2,1,"1,5,9",4,2,2,3,2,2,4,3,3,3,2,3,2,2,3,3,3,2,3,3,3,2,6,4,5,5,3,5,5,6,2,4,3,6,5,5,6,5,5,4,3,4,5,6,5,5,3,5,6,4,5,3,5,5,4,5,6,5,61,29,47,31,53,168,7
"3210",100,30,2,1,5,2,1,"6,8,9",4,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,4,3,2,3,2,2,6,3,5,4,6,5,5,3,4,4,6,3,5,6,4,3,5,7,6,3,4,6,5,6,4,4,5,6,5,4,4,5,6,6,4,5,63,28,47,34,47,172,6
"3310",100,21,1,1,2,2,2,"4,6,8",5,2,1,1,3,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,6,1,4,3,3,3,4,4,4,5,6,3,6,3,7,5,2,5,2,3,3,4,4,6,5,3,7,5,2,7,7,7,7,5,5,5,56,25,42,38,33,161,6
"3410",100,20,1,1,6,2,2,"2",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,1,3,3,4,2,3,6,6,6,6,4,4,7,4,6,5,3,2,5,5,6,5,5,6,5,6,5,5,5,5,6,6,6,6,5,5,5,5,6,5,5,5,70,32,46,39,48,187,1
"3510",100,18,2,3,3,2,6,"1,4,5,9",6,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,6,3,4,4,5,3,4,5,4,4,6,5,5,4,7,5,3,4,3,2,3,4,3,6,6,3,7,5,3,7,7,7,7,5,5,5,57,27,47,38,36,169,7
"362",100,19,1,1,4,2,6,"1,2,3,6,9",5,2,1,1,3,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,7,3,5,4,4,3,3,5,4,4,7,4,6,2,7,5,3,5,2,2,4,4,4,6,6,3,7,1,1,7,7,7,7,4,4,4,57,27,45,32,32,161,7
"371",100,28,1,1,4,1,1,"1,2,3,4,5,6,7,8,9",2,2,2,3,3,4,2,3,3,3,1,2,3,2,3,4,2,2,3,2,3,2,4,5,6,5,6,5,6,5,6,5,6,3,4,6,5,5,6,4,7,5,6,6,5,7,6,5,7,5,5,7,6,5,7,6,5,7,69,34,55,41,52,199,7
"381",100,27,1,1,4,2,1,"1,2,3,4,5,6,7,8,9",2,2,1,3,3,3,2,1,2,3,2,1,3,2,3,4,2,1,3,3,2,1,5,6,3,3,4,5,7,5,6,7,5,3,7,7,3,5,5,7,4,4,6,6,5,6,6,7,4,6,6,5,7,6,6,5,6,6,75,35,47,37,45,194,7
"391",100,32,1,1,4,1,1,"2,3",4,2,2,2,3,3,2,3,3,3,2,2,2,3,3,3,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,3,6,5,5,5,6,5,5,5,6,6,5,5,5,5,5,6,5,5,5,6,5,5,5,5,66,31,50,37,49,184,1
"401",100,20,1,1,5,2,2,"2",3,2,2,3,3,4,2,1,3,3,2,1,3,3,4,3,2,2,4,3,2,2,6,6,6,6,6,6,6,6,5,6,4,3,5,4,5,4,5,5,5,5,4,4,5,4,5,5,5,4,6,5,6,5,5,4,6,5,69,30,48,35,52,182,1
"411",100,23,1,2,3,1,1,"1,3,6,8,9",5,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,6,3,4,5,4,3,3,4,4,4,6,4,5,4,7,5,3,4,3,3,3,4,4,6,5,1,7,3,7,7,5,7,7,4,4,5,51,26,45,41,36,163,7
"421",100,28,1,3,4,2,2,"1,2,4,5,9",2,2,2,3,1,2,1,2,2,1,1,3,3,2,1,1,1,3,1,1,4,3,4,4,4,3,3,4,5,1,1,2,4,6,3,1,2,3,5,5,1,3,5,5,1,5,7,1,4,1,1,3,5,5,3,4,1,2,38,23,36,20,38,117,7
"431",100,29,2,1,4,1,2,"1,2,4,5,8,9",5,2,2,3,3,4,2,2,2,4,2,2,2,4,2,4,2,2,3,3,3,2,6,5,6,4,4,7,5,3,6,7,3,3,6,5,3,4,6,6,4,5,4,7,5,5,4,5,6,5,3,7,5,4,5,6,6,4,68,32,44,35,53,179,7
"441",100,25,1,1,4,2,2,"1,2,3,4,5,6,7,8,9",2,2,2,3,3,3,2,1,3,2,2,2,4,3,3,3,2,1,2,3,1,2,5,6,5,5,6,5,6,5,7,7,5,2,6,7,5,6,5,6,5,7,5,5,5,5,6,7,6,5,7,5,7,5,6,7,5,6,77,32,53,41,47,203,7
"451",100,19,1,1,3,2,2,"5,6",4,2,4,3,2,4,2,3,2,2,4,3,2,3,2,4,3,2,3,4,3,4,2,5,4,4,6,3,5,6,3,5,5,6,2,5,4,4,6,3,3,5,5,2,6,2,5,6,2,5,3,4,4,5,4,5,5,6,50,25,52,28,59,155,2
"461",100,22,2,3,4,2,6,"3,5,6,8,9",5,2,2,3,3,3,2,3,3,3,2,2,2,1,3,2,3,2,1,1,2,2,6,3,5,5,5,3,3,4,4,4,3,4,6,4,7,5,4,5,3,3,3,4,3,6,3,1,6,3,1,7,5,7,7,7,5,4,54,24,46,34,45,158,7
"471",100,29,2,1,4,1,2,"1,2,4,5,9",5,2,2,3,4,4,2,1,4,4,1,2,4,3,3,3,3,1,2,3,2,3,5,6,6,5,7,6,6,6,7,6,4,5,6,7,4,7,3,5,4,5,6,7,5,6,5,5,5,6,6,4,5,7,6,7,4,6,75,33,53,39,54,200,7
"481",100,29,2,1,5,2,1,"2,6,9",4,2,1,1,2,2,2,3,3,4,2,3,2,2,3,3,3,3,3,1,3,2,6,6,4,6,4,4,5,3,5,5,6,4,3,4,6,5,3,5,4,3,3,5,6,6,6,4,3,4,5,6,5,6,6,5,6,5,57,35,47,33,48,172,7
"491",100,19,1,4,3,2,6,"5,6,9",6,2,1,1,3,2,1,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,6,2,4,4,4,4,2,4,4,4,5,4,6,3,5,5,3,4,1,1,2,4,4,6,4,1,6,3,1,6,4,7,7,7,5,4,48,25,42,31,33,146,6
"501",100,28,2,1,5,2,1,"1,9",4,2,1,1,2,3,2,3,3,3,2,3,3,2,1,2,3,2,3,3,3,2,6,5,4,5,5,6,6,5,4,5,5,4,4,6,5,6,4,6,5,6,5,5,4,5,6,5,5,4,5,5,6,5,4,6,6,4,69,31,48,34,47,182,5
"511",100,32,2,1,5,2,1,"1,6,9",4,2,1,3,2,3,2,1,4,2,4,3,2,3,3,3,3,4,3,3,3,2,6,6,4,5,5,6,6,4,5,6,5,4,5,6,6,5,4,5,6,5,5,4,5,5,6,5,4,5,6,6,5,4,6,5,6,5,68,32,50,36,54,186,7
"521",100,31,2,1,5,1,1,"1,6,9",4,2,2,3,2,3,2,4,3,4,2,4,3,2,2,3,3,4,3,3,1,2,6,6,5,4,5,5,5,4,5,6,5,3,4,5,5,6,5,5,4,5,6,5,5,4,5,5,4,6,5,5,5,4,5,6,5,4,64,30,49,34,55,177,7
"531",100,23,2,1,4,2,6,"1,2,3,5,9",5,2,2,3,3,3,2,2,2,3,2,2,2,2,3,2,3,2,1,3,2,2,6,3,3,5,5,2,3,4,4,4,5,3,6,4,7,5,4,4,4,3,3,4,4,6,4,3,6,4,5,6,3,7,7,7,2,4,51,23,47,38,46,159,7
"541",100,30,2,1,5,1,1,"2,9",4,2,1,1,2,3,3,3,1,3,2,2,4,3,2,3,2,3,2,2,2,2,6,6,5,4,3,4,5,5,6,4,5,2,6,4,5,4,6,6,5,4,5,6,5,4,5,6,6,5,4,5,4,5,6,5,5,6,66,31,45,35,46,177,5
"551",100,25,2,1,4,1,1,"1,5,8,9",4,2,2,2,4,2,1,2,2,2,2,1,1,1,3,1,2,2,1,1,2,2,7,1,5,4,6,4,3,4,4,5,6,4,6,4,4,6,4,5,3,3,3,4,4,6,5,3,6,4,3,6,5,7,7,7,5,5,59,25,48,36,36,168,7
"561",100,25,1,1,6,1,2,"3",3,2,3,2,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,2,2,2,1,2,3,4,5,6,5,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,4,5,4,5,4,5,5,52,25,42,31,50,150,1
"571",100,35,1,4,4,2,1,"2",5,2,3,3,2,4,2,4,4,1,2,3,4,4,2,3,4,1,3,4,1,1,4,2,5,6,5,4,5,4,5,5,6,5,4,5,4,3,4,4,4,4,5,5,4,4,4,4,4,5,3,4,5,4,3,3,3,3,56,22,46,27,55,151,1
"581",100,36,1,3,3,1,1,"2",4,2,1,4,4,1,2,2,2,3,1,2,1,3,1,4,4,1,2,4,1,2,4,3,5,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,4,6,3,4,3,5,3,3,4,5,6,5,3,48,25,40,27,45,140,1
"591",100,20,1,1,4,2,6,"1,6,9",6,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,7,1,4,4,4,2,2,6,5,5,5,4,6,4,6,6,4,4,3,3,3,3,3,6,4,3,7,2,2,7,4,7,7,7,5,4,56,22,46,35,33,159,7
"601",100,26,2,1,4,2,2,"2",2,2,3,3,2,3,3,3,3,1,2,3,1,2,3,3,3,1,2,3,2,3,5,2,6,4,4,5,2,3,2,5,4,4,6,5,6,3,4,1,1,4,3,5,5,4,2,4,6,3,4,1,3,5,6,5,2,5,46,20,44,29,49,139,1
"611",100,20,2,3,2,1,5,"1,4,5,8,9",4,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,6,2,4,6,6,2,2,4,6,4,2,4,6,3,6,5,4,6,4,2,4,4,2,5,4,3,6,2,2,4,6,7,7,7,4,4,57,21,47,30,39,155,7
"621",100,28,1,1,5,1,5,"3",2,2,4,3,4,3,3,2,2,1,2,1,2,1,2,2,2,2,2,3,4,2,3,4,5,5,3,3,4,5,6,2,1,4,6,2,5,4,6,7,3,2,4,2,6,3,1,6,3,6,4,5,5,6,6,3,2,4,59,18,37,32,47,146,1
"631",100,26,1,1,2,1,1,"2",3,2,1,4,1,3,1,2,1,4,2,4,3,3,3,4,4,2,1,1,2,2,6,3,2,1,3,3,7,3,1,3,3,2,7,3,3,7,3,3,3,6,3,3,3,6,3,3,3,2,3,7,3,3,7,6,3,5,51,21,32,31,48,135,1
"651",100,24,1,1,4,2,1,"5,6,9",5,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,4,5,3,4,5,4,3,4,3,4,6,4,3,3,2,4,5,3,3,5,3,6,5,4,6,3,4,5,6,5,4,4,3,5,56,25,36,30,37,147,6
"661",100,26,1,1,4,2,2,"1,2,5",4,2,3,3,3,2,1,1,4,2,2,3,3,3,4,2,2,2,1,3,2,2,6,5,3,3,4,4,7,5,5,4,6,3,4,6,2,6,6,5,5,4,5,7,5,4,6,5,6,6,4,6,2,4,5,5,4,3,63,31,41,35,48,170,4
"671",100,27,1,1,4,1,1,"1,2,4,5,8",5,2,3,3,3,2,2,1,3,3,2,2,1,3,4,3,3,3,3,3,2,1,5,4,6,1,3,3,4,5,4,3,3,3,5,4,3,5,6,6,5,3,4,6,7,2,3,5,5,4,6,5,4,3,6,7,3,4,61,25,37,32,50,155,7
"681",100,25,1,1,4,2,2,"1",4,2,1,4,2,4,2,1,4,3,3,1,3,3,3,2,3,1,3,2,3,2,3,6,5,4,5,5,5,4,3,5,5,3,6,3,5,7,2,4,5,6,3,4,6,7,2,2,4,5,5,7,2,3,4,6,2,5,54,27,43,34,50,158,1
"691",100,24,1,1,4,2,1,"4,5,6,9",5,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,3,4,5,4,5,4,4,3,4,5,5,2,4,4,4,5,6,4,4,4,5,5,6,4,4,3,4,5,4,4,3,5,4,4,3,5,50,26,45,30,46,151,6
"701",100,29,2,1,4,1,4,"1,3,5,6",4,2,2,3,4,2,3,3,3,4,1,2,3,3,3,4,2,2,3,3,1,2,5,4,6,5,7,2,5,6,5,7,5,1,5,7,5,5,7,7,5,5,7,7,6,7,6,7,5,7,5,7,5,7,4,5,7,5,70,37,54,40,53,201,4
"711",100,28,1,1,5,1,1,"1,2,3,4,5,8,9",5,2,2,2,2,4,2,2,2,4,3,2,2,2,2,2,2,2,3,2,1,2,4,4,5,3,3,2,5,4,3,4,3,2,5,4,6,2,5,5,3,3,5,6,4,6,5,6,4,6,6,7,2,3,4,4,5,5,50,30,40,33,45,153,7
"721",100,27,1,1,5,1,1,"1",4,2,2,3,2,2,2,2,2,2,2,3,3,2,3,3,2,3,3,3,2,2,5,5,5,5,4,2,4,4,5,4,3,6,6,5,4,4,4,4,6,6,4,3,5,5,5,5,6,1,2,4,6,6,2,4,4,6,61,27,44,27,48,159,1
"731",100,30,1,1,3,2,1,"1,7,8",6,2,1,4,3,2,2,3,3,2,2,2,2,4,3,4,1,1,3,3,1,3,2,4,7,6,7,7,3,5,6,7,6,1,6,7,5,7,7,7,7,7,7,7,6,6,7,7,5,5,6,6,7,6,7,6,5,7,78,35,59,42,49,214,7
"741",100,24,2,1,4,2,1,"3",2,2,2,4,4,3,2,1,4,3,2,1,4,3,3,3,1,1,3,3,1,2,5,6,6,5,6,6,5,5,6,5,5,2,5,5,6,6,6,5,5,6,5,5,5,5,4,4,6,3,4,5,4,5,6,3,3,4,67,28,47,35,50,177,1
"751",100,30,2,1,5,2,1,"1",4,2,2,4,4,3,2,1,4,3,1,1,3,3,4,3,1,1,3,3,2,1,2,5,6,5,6,5,5,6,5,5,6,2,5,5,6,5,6,7,6,6,5,6,6,6,5,5,6,6,5,6,6,6,5,6,6,5,68,34,52,40,49,194,1
"761",100,26,2,1,4,3,4,"2,4,5,7,8",5,2,2,3,4,3,2,2,3,4,2,1,4,4,3,2,1,2,4,3,2,2,5,5,5,7,3,4,5,7,5,7,6,1,6,5,6,6,7,6,7,6,7,5,7,7,6,7,5,7,7,7,6,7,7,6,7,5,74,37,55,46,53,212,7
"771",100,27,1,1,3,2,2,"3,4,6,7,9",5,2,2,4,3,3,3,1,3,4,1,1,3,3,3,4,1,3,4,3,2,1,7,7,5,7,7,5,7,4,7,4,7,3,7,3,7,7,7,7,7,5,7,6,7,5,7,7,6,7,6,7,6,7,6,7,6,7,79,38,63,44,52,224,7
"781",100,28,1,1,4,2,1,"4,5,6,7,8,9",6,2,2,3,3,3,2,1,2,4,1,1,4,4,3,3,1,1,3,4,3,2,4,5,6,7,6,7,5,3,6,7,7,4,6,7,5,7,7,5,6,7,6,7,5,7,7,7,7,5,7,6,6,7,5,7,7,7,75,38,63,44,50,220,6
"791",100,28,1,1,4,1,1,"1,3,5,6",5,2,2,4,3,3,3,2,3,3,2,1,2,3,3,3,2,1,3,3,1,2,2,4,5,4,7,6,4,3,5,5,6,5,4,4,5,4,4,5,4,5,5,4,4,4,5,6,5,5,5,5,6,1,2,3,5,6,58,26,50,28,49,162,4
"801",100,25,2,1,4,2,6,"6",6,2,2,3,2,3,2,2,3,4,1,1,3,2,3,3,2,2,2,3,2,3,7,6,5,7,5,7,3,5,7,5,5,4,7,6,7,5,7,4,5,7,5,7,6,6,7,5,7,5,7,7,5,7,7,6,6,6,71,38,57,47,48,213,2
"811",100,24,1,1,4,1,1,"2,4,6",4,2,3,3,4,2,2,2,3,2,2,2,4,2,4,3,1,1,3,4,2,2,6,5,5,4,4,6,5,5,4,5,7,1,6,1,5,4,5,5,5,5,5,5,5,6,5,5,4,4,5,6,1,3,3,5,7,2,58,33,43,30,51,164,7
"821",100,33,1,1,4,2,3,"4,5,6",6,2,2,4,4,4,1,2,3,2,1,2,4,4,4,2,3,1,4,4,2,1,6,7,3,4,7,7,6,2,7,6,7,3,7,6,7,5,7,6,7,6,5,6,6,6,6,7,6,6,7,7,7,4,6,5,7,5,76,38,56,42,54,212,6
"831",100,27,1,1,4,1,1,"1,2,4,5,6",5,2,1,2,2,4,2,3,3,3,1,1,3,4,3,3,2,1,3,3,2,2,4,4,5,3,5,6,5,4,4,4,4,2,5,6,5,5,4,3,3,5,4,2,5,3,2,4,5,5,4,4,5,7,7,2,6,3,59,22,36,37,48,154,7
"841",100,27,2,1,4,2,6,"3",5,2,1,4,4,4,2,1,4,4,1,1,4,4,4,4,2,1,4,4,1,3,5,7,4,6,7,6,7,5,7,5,6,3,6,7,5,6,7,4,5,7,4,7,4,5,7,4,4,6,3,5,7,4,5,7,7,7,73,37,57,34,57,201,1
"851",100,30,2,1,3,2,1,"2",3,2,3,4,3,4,1,1,3,4,2,2,3,4,3,3,2,2,4,4,1,2,4,5,4,5,5,4,4,5,5,4,4,4,3,2,2,3,2,1,5,4,3,4,3,4,4,3,5,5,4,5,5,4,2,5,6,3,48,26,37,29,55,140,1
"861",100,28,2,1,4,2,4,"3",5,2,1,3,2,3,1,2,4,3,1,1,4,3,2,4,1,1,3,4,2,1,4,5,7,6,7,4,6,4,7,5,7,4,7,5,6,7,5,7,4,6,7,5,6,6,7,7,4,7,7,7,5,7,5,7,5,7,74,34,61,43,46,212,1
"871",100,30,1,1,3,2,1,"2",3,2,3,2,4,3,2,2,3,4,1,1,4,2,3,4,1,2,4,3,1,1,2,2,2,4,4,5,6,6,4,5,7,2,1,3,4,4,5,5,6,7,1,1,4,7,1,4,5,7,3,5,4,5,5,6,5,7,52,20,45,37,50,154,1
"881",100,18,1,1,3,2,6,"1,4,6,8",5,2,3,3,3,2,4,2,3,2,2,3,3,1,2,3,3,3,3,2,2,2,4,2,4,3,5,4,4,3,5,4,5,5,4,3,4,3,5,4,5,4,3,4,4,5,4,5,4,4,5,4,4,5,5,3,5,4,52,24,41,31,51,148,7
"891",100,36,1,1,3,1,3,"5",2,2,2,3,2,2,2,3,1,3,2,1,3,3,2,1,2,2,2,3,3,3,5,3,2,6,3,2,5,2,3,2,3,5,7,5,3,3,2,6,2,3,2,7,3,6,3,2,3,3,2,3,2,6,3,2,2,6,46,24,34,23,45,127,2
"901",100,37,1,1,3,4,3,"4",2,2,3,3,2,2,3,2,3,2,3,2,2,2,3,2,3,3,3,2,4,2,5,3,2,4,3,2,3,2,3,6,2,5,5,3,3,2,7,2,3,6,2,3,6,3,2,3,3,2,6,3,2,5,7,2,3,3,37,20,37,32,51,126,3
"911",100,24,2,1,3,2,2,"1,2,4",4,2,2,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,2,5,4,4,5,5,3,5,5,4,6,4,4,4,6,5,6,5,4,4,5,5,4,6,5,5,5,4,5,4,5,6,5,5,4,5,5,61,29,48,33,51,171,5
"921",100,25,2,1,4,2,2,"2,4,6,7",5,2,2,3,2,3,2,3,3,3,2,1,3,2,2,2,2,2,3,3,3,4,6,5,4,3,6,5,4,5,2,3,5,3,5,5,6,5,4,6,5,4,3,4,6,6,2,3,3,3,6,5,4,6,4,3,2,6,59,25,42,31,50,157,7
"931",100,30,2,1,4,2,1,"2",5,2,2,4,3,2,1,2,2,2,2,1,3,3,4,3,2,2,2,1,1,1,5,6,7,1,4,4,3,3,5,5,4,4,6,5,4,4,3,6,5,5,3,3,6,5,5,5,4,4,6,5,4,6,5,4,5,5,62,30,37,35,43,164,1
"941",100,32,2,1,3,2,1,"2,7,9",2,2,2,4,3,4,2,2,3,3,2,2,3,3,4,3,1,3,3,3,2,2,5,3,5,6,5,4,4,5,5,6,6,3,5,5,5,5,5,6,6,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,6,65,28,51,32,54,176,7
"951",100,20,1,1,4,2,6,"9",4,2,3,3,4,3,2,3,3,3,1,2,3,4,3,3,1,2,2,2,1,2,3,4,4,5,4,6,6,6,5,4,6,3,6,6,7,5,4,4,4,2,6,4,4,6,5,4,4,4,5,4,4,5,4,3,6,6,63,29,48,28,50,168,3
"961",100,24,1,1,4,2,1,"2,6,9",6,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,3,2,2,2,3,2,5,4,3,4,5,5,5,4,3,4,4,3,5,4,4,3,3,4,5,5,4,3,5,4,3,4,5,4,4,5,4,5,4,3,4,5,54,23,39,32,47,148,7
"971",100,35,1,3,4,1,1,"1,2,5,6,9",4,2,2,2,4,3,3,2,4,3,1,3,3,2,4,3,1,3,3,3,3,1,4,6,5,7,5,6,4,7,5,6,4,1,5,6,3,6,5,7,3,6,5,7,4,6,5,7,4,6,3,7,4,6,5,7,4,6,69,32,49,37,53,187,7
"981",100,44,1,3,5,1,1,"4,5,8,9",6,2,1,3,2,3,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,6,3,5,4,5,5,4,6,6,6,6,3,6,6,5,6,5,5,6,5,4,6,5,5,4,4,6,6,6,6,6,6,6,5,4,5,71,27,48,41,41,187,6
"991",100,30,1,1,4,2,1,"3",3,2,3,4,3,4,2,1,3,4,1,1,3,4,4,4,2,1,3,4,1,1,5,5,5,5,5,7,1,3,4,7,6,1,5,7,5,5,6,5,6,7,2,5,7,3,7,7,6,7,7,7,6,7,7,7,7,6,66,34,50,48,53,198,1
"1001",100,24,1,1,3,2,2,"1,3,5,6",3,2,2,4,3,3,2,2,3,3,2,2,4,4,4,2,2,2,3,3,1,2,5,5,6,6,5,6,5,5,5,5,5,3,5,4,4,4,5,5,4,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,63,28,46,31,53,168,4
"1011",100,20,1,1,4,2,6,"9",5,2,2,4,3,4,1,2,3,4,2,2,3,3,4,3,2,2,4,3,1,2,7,6,5,6,5,6,6,3,4,5,6,4,3,4,4,4,4,4,3,4,4,4,7,5,5,4,3,6,5,5,7,5,5,7,5,7,60,32,52,33,54,177,3
"1021",100,30,1,1,5,2,1,"3",3,2,1,4,4,3,1,2,2,4,2,2,3,3,3,3,2,1,3,3,2,1,6,6,3,5,7,7,3,4,6,7,3,1,3,5,7,3,5,6,7,3,7,6,7,5,7,7,7,7,6,7,6,7,7,6,6,7,66,37,55,44,49,202,1
"1031",100,42,1,2,2,2,2,"3,4,6",2,2,1,2,2,1,2,3,2,2,3,2,2,2,3,1,3,2,2,2,3,2,5,2,3,2,4,3,2,2,2,3,2,6,3,2,2,6,3,2,3,2,2,3,2,2,6,3,3,2,6,2,4,3,2,3,5,3,40,20,30,20,42,110,7
"1041",100,36,1,1,4,2,1,"1,2,3,6,7,8",3,2,4,3,2,2,3,2,2,4,2,3,2,1,3,2,3,2,2,1,3,2,5,2,3,3,2,3,3,7,6,3,2,2,3,2,6,3,5,3,3,2,6,2,3,3,2,6,3,7,2,3,2,6,3,3,2,6,49,14,38,26,48,127,7
"1051",100,30,2,1,5,2,1,"2,3",5,2,2,3,3,4,1,1,4,4,2,2,4,4,4,4,1,1,4,3,1,1,7,5,4,4,3,2,6,4,4,3,7,1,6,7,7,3,6,5,6,5,4,7,6,5,5,4,7,1,3,6,3,7,7,7,4,7,61,32,49,36,53,178,1
"1061",100,28,1,1,4,1,1,"1,3,6,9",5,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2,2,3,2,1,5,3,4,5,5,5,5,5,5,5,6,2,7,3,5,7,6,6,6,6,5,4,3,4,4,4,3,5,3,5,5,5,4,5,5,6,67,23,50,31,46,171,7
"1071",100,21,2,1,3,2,2,"1,3,5",2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,3,3,2,2,2,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,5,4,4,4,5,59,26,46,31,48,162,4
"1081",100,24,1,1,4,2,1,"1,2,6,9",6,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,2,5,4,3,4,5,5,4,4,3,4,5,4,3,3,3,4,4,5,4,4,3,4,5,3,5,4,4,3,5,5,4,3,4,5,4,5,51,25,42,28,46,146,7
"1091",100,27,1,1,4,1,1,"1,3,7",5,2,2,3,2,2,3,2,3,4,3,2,3,3,2,2,3,2,3,3,1,2,3,4,4,4,4,5,6,5,4,3,3,4,4,4,5,5,6,4,5,5,5,7,5,5,6,5,4,3,4,5,4,2,2,4,4,5,58,31,43,25,50,157,4
